activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 484.96
error(train),acc(train),error(valid),acc(valid),params_penalty
0.00003773,1.00000000,0.13635612,0.98120000,0.00000000
0.00003672,1.00000000,0.13661270,0.98120000,0.00000000
0.00003580,1.00000000,0.13687100,0.98120000,0.00000000
0.00003485,1.00000000,0.13715709,0.98120000,0.00000000
0.00003402,1.00000000,0.13748182,0.98120000,0.00000000
0.00003317,1.00000000,0.13773799,0.98120000,0.00000000
0.00003238,1.00000000,0.13808293,0.98120000,0.00000000
0.00003161,1.00000000,0.13839833,0.98120000,0.00000000
0.00003090,1.00000000,0.13869055,0.98120000,0.00000000
0.00003020,1.00000000,0.13894066,0.98120000,0.00000000
0.00002953,1.00000000,0.13927283,0.98120000,0.00000000
0.00002889,1.00000000,0.13964776,0.98120000,0.00000000
0.00002829,1.00000000,0.13989493,0.98120000,0.00000000
0.00002768,1.00000000,0.14011999,0.98120000,0.00000000
0.00002712,1.00000000,0.14045568,0.98130000,0.00000000
0.00002657,1.00000000,0.14062205,0.98130000,0.00000000
0.00002605,1.00000000,0.14092697,0.98130000,0.00000000
0.00002554,1.00000000,0.14122319,0.98130000,0.00000000
0.00002505,1.00000000,0.14146241,0.98130000,0.00000000
0.00002458,1.00000000,0.14170539,0.98130000,0.00000000
0.00002412,1.00000000,0.14194008,0.98130000,0.00000000
0.00002368,1.00000000,0.14220535,0.98130000,0.00000000
0.00002325,1.00000000,0.14242828,0.98130000,0.00000000
0.00002284,1.00000000,0.14263539,0.98130000,0.00000000
0.00002244,1.00000000,0.14286192,0.98130000,0.00000000
0.00002206,1.00000000,0.14308703,0.98130000,0.00000000
0.00002169,1.00000000,0.14336560,0.98130000,0.00000000
0.00002132,1.00000000,0.14355138,0.98120000,0.00000000
0.00002097,1.00000000,0.14381261,0.98120000,0.00000000
0.00002063,1.00000000,0.14401240,0.98120000,0.00000000
0.00002030,1.00000000,0.14420294,0.98130000,0.00000000
0.00001997,1.00000000,0.14441752,0.98130000,0.00000000
0.00001967,1.00000000,0.14462678,0.98120000,0.00000000
0.00001936,1.00000000,0.14480385,0.98120000,0.00000000
0.00001906,1.00000000,0.14502215,0.98120000,0.00000000
0.00001878,1.00000000,0.14518136,0.98120000,0.00000000
0.00001850,1.00000000,0.14538493,0.98130000,0.00000000
0.00001823,1.00000000,0.14558006,0.98120000,0.00000000
0.00001796,1.00000000,0.14577699,0.98120000,0.00000000
0.00001771,1.00000000,0.14598498,0.98120000,0.00000000
0.00001746,1.00000000,0.14617173,0.98120000,0.00000000
0.00001721,1.00000000,0.14633021,0.98120000,0.00000000
0.00001698,1.00000000,0.14653084,0.98120000,0.00000000
0.00001675,1.00000000,0.14668928,0.98120000,0.00000000
