activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 542.46
error(train),acc(train),error(valid),acc(valid),params_penalty
0.00075614,1.00000000,0.10165601,0.97960000,0.00000000
0.00069920,1.00000000,0.10173087,0.98000000,0.00000000
0.00070135,1.00000000,0.10168009,0.97970000,0.00000000
0.00064796,1.00000000,0.10255149,0.97990000,0.00000000
0.00061221,1.00000000,0.10268850,0.98020000,0.00000000
0.00060210,1.00000000,0.10282769,0.98010000,0.00000000
0.00057031,1.00000000,0.10418633,0.97990000,0.00000000
0.00055252,1.00000000,0.10418463,0.97960000,0.00000000
0.00053156,1.00000000,0.10498837,0.97980000,0.00000000
0.00051174,1.00000000,0.10510221,0.97970000,0.00000000
0.00048952,1.00000000,0.10610403,0.98000000,0.00000000
0.00048177,1.00000000,0.10641667,0.97930000,0.00000000
0.00045740,1.00000000,0.10685239,0.98000000,0.00000000
0.00044799,1.00000000,0.10710733,0.97990000,0.00000000
0.00042945,1.00000000,0.10726856,0.97970000,0.00000000
0.00041665,1.00000000,0.10690777,0.98020000,0.00000000
0.00040158,1.00000000,0.10783668,0.98020000,0.00000000
0.00039218,1.00000000,0.10795540,0.97950000,0.00000000
0.00038026,1.00000000,0.10864978,0.98010000,0.00000000
0.00037288,1.00000000,0.10840311,0.98020000,0.00000000
0.00036113,1.00000000,0.10901207,0.98000000,0.00000000
0.00035195,1.00000000,0.10934522,0.98010000,0.00000000
0.00034350,1.00000000,0.11001119,0.98020000,0.00000000
0.00033269,1.00000000,0.11038530,0.97980000,0.00000000
0.00032437,1.00000000,0.11025565,0.98010000,0.00000000
0.00031670,1.00000000,0.11062925,0.98000000,0.00000000
0.00030880,1.00000000,0.11102885,0.97990000,0.00000000
0.00030132,1.00000000,0.11093873,0.97990000,0.00000000
0.00029575,1.00000000,0.11184663,0.97980000,0.00000000
0.00028892,1.00000000,0.11211908,0.97970000,0.00000000
0.00028404,1.00000000,0.11201195,0.97980000,0.00000000
0.00027700,1.00000000,0.11232327,0.98020000,0.00000000
0.00027116,1.00000000,0.11262279,0.97940000,0.00000000
0.00026585,1.00000000,0.11233072,0.98000000,0.00000000
0.00025812,1.00000000,0.11275336,0.97970000,0.00000000
0.00025373,1.00000000,0.11322027,0.97990000,0.00000000
0.00024847,1.00000000,0.11331815,0.98000000,0.00000000
0.00024449,1.00000000,0.11391492,0.97980000,0.00000000
0.00023969,1.00000000,0.11404302,0.97970000,0.00000000
0.00023733,1.00000000,0.11408036,0.98010000,0.00000000
0.00023087,1.00000000,0.11456728,0.97960000,0.00000000
0.00022696,1.00000000,0.11479440,0.97970000,0.00000000
0.00022218,1.00000000,0.11450512,0.98010000,0.00000000
0.00021869,1.00000000,0.11504373,0.98010000,0.00000000
0.00021628,1.00000000,0.11463480,0.97980000,0.00000000
0.00021075,1.00000000,0.11526813,0.98000000,0.00000000
0.00020711,1.00000000,0.11574958,0.97960000,0.00000000
0.00020323,1.00000000,0.11594355,0.97980000,0.00000000
0.00019959,1.00000000,0.11596834,0.97990000,0.00000000
0.00019795,1.00000000,0.11645704,0.97960000,0.00000000
0.00019459,1.00000000,0.11668721,0.97980000,0.00000000
0.00019026,1.00000000,0.11653274,0.98000000,0.00000000
0.00018734,1.00000000,0.11680669,0.97970000,0.00000000
0.00018491,1.00000000,0.11718501,0.97980000,0.00000000
0.00018206,1.00000000,0.11705009,0.97960000,0.00000000
0.00017944,1.00000000,0.11752710,0.97980000,0.00000000
0.00017661,1.00000000,0.11753348,0.97970000,0.00000000
0.00017352,1.00000000,0.11776286,0.97960000,0.00000000
0.00017112,1.00000000,0.11802940,0.97960000,0.00000000
0.00016889,1.00000000,0.11823581,0.97950000,0.00000000
0.00016642,1.00000000,0.11839676,0.97970000,0.00000000
0.00016397,1.00000000,0.11842270,0.97980000,0.00000000
0.00016236,1.00000000,0.11867659,0.97990000,0.00000000
0.00015958,1.00000000,0.11881966,0.97990000,0.00000000
0.00015839,1.00000000,0.11868698,0.97970000,0.00000000
0.00015550,1.00000000,0.11929525,0.97990000,0.00000000
0.00015320,1.00000000,0.11921841,0.97970000,0.00000000
0.00015118,1.00000000,0.11937984,0.97980000,0.00000000
0.00014933,1.00000000,0.11961352,0.97990000,0.00000000
