activation: selu, batch_size: 50, learning_rate: 0.001, number_epochs: 100, init: GlorotUniformInit, time: 601.16
error(train),acc(train),error(valid),acc(valid),params_penalty
0.05836292,0.98380000,0.11446992,0.96620000,0.00000000
0.05697714,0.98448000,0.11339162,0.96700000,0.00000000
0.05426280,0.98560000,0.11348926,0.96650000,0.00000000
0.05362581,0.98560000,0.11418941,0.96750000,0.00000000
0.05101874,0.98648000,0.11282234,0.96690000,0.00000000
0.04944949,0.98718000,0.11302989,0.96690000,0.00000000
0.04807816,0.98766000,0.11281374,0.96740000,0.00000000
0.04656451,0.98808000,0.11227102,0.96720000,0.00000000
0.04584668,0.98838000,0.11171666,0.96740000,0.00000000
0.04410122,0.98910000,0.11263888,0.96750000,0.00000000
0.04275553,0.98960000,0.11161903,0.96700000,0.00000000
0.04125368,0.99002000,0.11066996,0.96730000,0.00000000
0.04051573,0.99002000,0.11194751,0.96660000,0.00000000
0.03943181,0.99072000,0.11046899,0.96810000,0.00000000
0.03792431,0.99108000,0.11163464,0.96720000,0.00000000
0.03740838,0.99124000,0.11233233,0.96720000,0.00000000
0.03581439,0.99180000,0.11082208,0.96730000,0.00000000
0.03478995,0.99194000,0.11174636,0.96750000,0.00000000
0.03367591,0.99252000,0.11111578,0.96770000,0.00000000
0.03284386,0.99272000,0.11090890,0.96830000,0.00000000
0.03206420,0.99312000,0.11130469,0.96790000,0.00000000
0.03113767,0.99344000,0.11155731,0.96720000,0.00000000
0.03033894,0.99358000,0.11144012,0.96810000,0.00000000
0.02932028,0.99382000,0.11085833,0.96780000,0.00000000
0.02840617,0.99446000,0.11117296,0.96870000,0.00000000
0.02781946,0.99440000,0.11211561,0.96720000,0.00000000
0.02691939,0.99488000,0.11159708,0.96860000,0.00000000
0.02597818,0.99520000,0.11145605,0.96880000,0.00000000
0.02536453,0.99540000,0.11192629,0.96910000,0.00000000
0.02472979,0.99544000,0.11213894,0.96900000,0.00000000
0.02402310,0.99568000,0.11120368,0.96860000,0.00000000
0.02335510,0.99606000,0.11305096,0.96870000,0.00000000
0.02272537,0.99624000,0.11306396,0.96850000,0.00000000
0.02203187,0.99648000,0.11321995,0.96890000,0.00000000
0.02172135,0.99652000,0.11430273,0.96850000,0.00000000
0.02086234,0.99672000,0.11354561,0.96910000,0.00000000
0.02032311,0.99694000,0.11425494,0.96900000,0.00000000
0.02000239,0.99698000,0.11497052,0.96900000,0.00000000
0.01911024,0.99718000,0.11380195,0.96950000,0.00000000
0.01866652,0.99728000,0.11394243,0.96890000,0.00000000
0.01820137,0.99742000,0.11490084,0.96890000,0.00000000
0.01782943,0.99758000,0.11489769,0.96890000,0.00000000
0.01731159,0.99768000,0.11494953,0.96920000,0.00000000
0.01670230,0.99780000,0.11565958,0.96920000,0.00000000
0.01625050,0.99792000,0.11515940,0.96900000,0.00000000
0.01588287,0.99806000,0.11660451,0.96940000,0.00000000
0.01539669,0.99810000,0.11521114,0.96970000,0.00000000
0.01496592,0.99824000,0.11579781,0.96910000,0.00000000
0.01473919,0.99834000,0.11621879,0.96960000,0.00000000
0.01429666,0.99838000,0.11788818,0.96860000,0.00000000
0.01380648,0.99856000,0.11737682,0.96950000,0.00000000
0.01346386,0.99856000,0.11616769,0.96940000,0.00000000
0.01312927,0.99864000,0.11801493,0.96880000,0.00000000
0.01289984,0.99870000,0.11858222,0.96950000,0.00000000
0.01243169,0.99878000,0.11792194,0.96880000,0.00000000
0.01211431,0.99880000,0.11764258,0.96980000,0.00000000
0.01191940,0.99890000,0.11724661,0.96960000,0.00000000
0.01153719,0.99896000,0.11909442,0.96970000,0.00000000
0.01122036,0.99896000,0.11890127,0.97020000,0.00000000
0.01089089,0.99906000,0.11912908,0.96980000,0.00000000
0.01076308,0.99906000,0.12003423,0.96980000,0.00000000
0.01044216,0.99916000,0.11928183,0.96900000,0.00000000
0.01015605,0.99922000,0.12079193,0.96920000,0.00000000
0.00994579,0.99922000,0.11969475,0.96930000,0.00000000
