activation: relu, batch_size: 50, learning_rate: 0.10, number_epochs: 100, init: GlorotUniformInit, time: 394.83
error(train),acc(train),error(valid),acc(valid),params_penalty
0.00006454,1.00000000,0.12436830,0.98080000,0.00000000
0.00006365,1.00000000,0.12447551,0.98090000,0.00000000
0.00006274,1.00000000,0.12469252,0.98070000,0.00000000
0.00006202,1.00000000,0.12462376,0.98100000,0.00000000
0.00006119,1.00000000,0.12500251,0.98050000,0.00000000
0.00006035,1.00000000,0.12535479,0.98080000,0.00000000
0.00005956,1.00000000,0.12525016,0.98060000,0.00000000
0.00005871,1.00000000,0.12537622,0.98100000,0.00000000
0.00005798,1.00000000,0.12556013,0.98090000,0.00000000
0.00005731,1.00000000,0.12575529,0.98090000,0.00000000
0.00005658,1.00000000,0.12586193,0.98090000,0.00000000
0.00005586,1.00000000,0.12611601,0.98060000,0.00000000
0.00005536,1.00000000,0.12634922,0.98070000,0.00000000
0.00005455,1.00000000,0.12646142,0.98070000,0.00000000
0.00005397,1.00000000,0.12629761,0.98080000,0.00000000
