error(train),acc(train),error(valid),acc(valid),params_penalty
0.02272114,0.99596000,0.08323803,0.97570000,0.00000000
0.02192166,0.99606000,0.08174569,0.97590000,0.00000000
0.02175017,0.99634000,0.08324777,0.97530000,0.00000000
0.02120973,0.99636000,0.08285134,0.97570000,0.00000000
0.02095576,0.99626000,0.08238770,0.97550000,0.00000000
0.02044321,0.99670000,0.08199155,0.97650000,0.00000000
0.01991932,0.99674000,0.08206542,0.97560000,0.00000000
0.01980731,0.99674000,0.08231285,0.97560000,0.00000000
0.01920176,0.99702000,0.08285080,0.97660000,0.00000000
0.01910037,0.99698000,0.08243061,0.97630000,0.00000000
0.01859704,0.99712000,0.08243516,0.97600000,0.00000000
0.01804681,0.99756000,0.08210529,0.97640000,0.00000000
0.01766302,0.99746000,0.08237523,0.97580000,0.00000000
0.01748109,0.99748000,0.08229421,0.97660000,0.00000000
0.01744512,0.99756000,0.08359481,0.97600000,0.00000000
0.01711353,0.99748000,0.08338914,0.97600000,0.00000000
0.01667933,0.99778000,0.08311316,0.97630000,0.00000000
