activation: selu, batch_size: 50, learning_rate: 0.001, number_epochs: 100, init: GlorotUniformInit, time: 498.56
error(train),acc(train),error(valid),acc(valid),params_penalty
0.03282177,0.99280000,0.10457657,0.97190000,0.00000000
0.03229184,0.99288000,0.10561245,0.97180000,0.00000000
0.03149703,0.99336000,0.10465768,0.97200000,0.00000000
0.03075678,0.99358000,0.10500401,0.97200000,0.00000000
0.03018555,0.99364000,0.10471757,0.97120000,0.00000000
0.02963675,0.99390000,0.10539280,0.97190000,0.00000000
0.02942764,0.99396000,0.10559372,0.97180000,0.00000000
0.02862125,0.99418000,0.10551741,0.97200000,0.00000000
0.02787343,0.99450000,0.10504770,0.97230000,0.00000000
0.02751553,0.99462000,0.10563996,0.97190000,0.00000000
0.02692554,0.99480000,0.10597014,0.97180000,0.00000000
0.02626045,0.99506000,0.10520082,0.97140000,0.00000000
0.02582796,0.99504000,0.10548045,0.97170000,0.00000000
0.02563722,0.99498000,0.10695542,0.97190000,0.00000000
0.02489231,0.99536000,0.10520969,0.97230000,0.00000000
0.02435107,0.99538000,0.10570677,0.97180000,0.00000000
0.02384214,0.99568000,0.10545035,0.97210000,0.00000000
0.02333621,0.99574000,0.10603103,0.97150000,0.00000000
0.02297405,0.99586000,0.10639616,0.97190000,0.00000000
0.02247961,0.99592000,0.10621268,0.97200000,0.00000000
0.02223175,0.99598000,0.10739264,0.97150000,0.00000000
0.02185670,0.99610000,0.10679741,0.97180000,0.00000000
0.02118774,0.99630000,0.10671535,0.97140000,0.00000000
0.02080384,0.99626000,0.10712203,0.97190000,0.00000000
0.02057396,0.99642000,0.10716444,0.97160000,0.00000000
