activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 393.33
error(train),acc(train),error(valid),acc(valid),params_penalty
0.00008250,1.00000000,0.11095618,0.98170000,0.00000000
0.00008064,1.00000000,0.11137260,0.98160000,0.00000000
0.00007902,1.00000000,0.11177211,0.98150000,0.00000000
0.00007752,1.00000000,0.11162087,0.98170000,0.00000000
0.00007576,1.00000000,0.11199877,0.98150000,0.00000000
0.00007427,1.00000000,0.11225623,0.98140000,0.00000000
0.00007288,1.00000000,0.11243860,0.98130000,0.00000000
0.00007147,1.00000000,0.11275838,0.98130000,0.00000000
0.00007008,1.00000000,0.11287649,0.98140000,0.00000000
0.00006884,1.00000000,0.11303470,0.98140000,0.00000000
0.00006752,1.00000000,0.11336357,0.98150000,0.00000000
0.00006632,1.00000000,0.11352968,0.98160000,0.00000000
0.00006522,1.00000000,0.11359825,0.98130000,0.00000000
0.00006413,1.00000000,0.11380257,0.98150000,0.00000000
0.00006290,1.00000000,0.11413988,0.98130000,0.00000000
0.00006186,1.00000000,0.11430784,0.98150000,0.00000000
0.00006086,1.00000000,0.11458341,0.98150000,0.00000000
0.00005981,1.00000000,0.11469775,0.98160000,0.00000000
0.00005884,1.00000000,0.11480617,0.98140000,0.00000000
0.00005787,1.00000000,0.11521317,0.98150000,0.00000000
0.00005699,1.00000000,0.11537180,0.98140000,0.00000000
0.00005606,1.00000000,0.11543250,0.98150000,0.00000000
0.00005520,1.00000000,0.11570374,0.98130000,0.00000000
0.00005435,1.00000000,0.11577727,0.98140000,0.00000000
0.00005351,1.00000000,0.11599281,0.98150000,0.00000000
0.00005275,1.00000000,0.11617298,0.98160000,0.00000000
0.00005192,1.00000000,0.11634199,0.98140000,0.00000000
0.00005117,1.00000000,0.11635614,0.98170000,0.00000000
0.00005043,1.00000000,0.11651806,0.98140000,0.00000000
0.00004971,1.00000000,0.11673021,0.98150000,0.00000000
0.00004907,1.00000000,0.11691906,0.98140000,0.00000000
0.00004834,1.00000000,0.11713059,0.98160000,0.00000000
0.00004768,1.00000000,0.11719344,0.98170000,0.00000000
0.00004705,1.00000000,0.11732606,0.98170000,0.00000000
0.00004643,1.00000000,0.11753124,0.98180000,0.00000000
0.00004579,1.00000000,0.11769764,0.98140000,0.00000000
0.00004519,1.00000000,0.11797315,0.98150000,0.00000000
0.00004459,1.00000000,0.11811832,0.98160000,0.00000000
0.00004403,1.00000000,0.11825618,0.98150000,0.00000000
0.00004348,1.00000000,0.11832956,0.98150000,0.00000000
0.00004290,1.00000000,0.11847308,0.98150000,0.00000000
