activation: elu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 510.32
error(train),acc(train),error(valid),acc(valid),params_penalty
0.00020408,1.00000000,0.11804824,0.98030000,0.00000000
0.00019942,1.00000000,0.11804742,0.98010000,0.00000000
0.00019675,1.00000000,0.11822448,0.98060000,0.00000000
0.00019390,1.00000000,0.11851178,0.98020000,0.00000000
0.00019013,1.00000000,0.11897983,0.98030000,0.00000000
0.00018689,1.00000000,0.11892613,0.98020000,0.00000000
0.00018373,1.00000000,0.11934246,0.98020000,0.00000000
0.00018178,1.00000000,0.11935753,0.98030000,0.00000000
0.00017809,1.00000000,0.11955795,0.98040000,0.00000000
0.00017516,1.00000000,0.11984969,0.98020000,0.00000000
0.00017273,1.00000000,0.12025675,0.98010000,0.00000000
0.00017095,1.00000000,0.12020848,0.98030000,0.00000000
0.00016816,1.00000000,0.12020739,0.98020000,0.00000000
0.00016501,1.00000000,0.12065176,0.98000000,0.00000000
0.00016223,1.00000000,0.12087959,0.98020000,0.00000000
0.00016022,1.00000000,0.12098372,0.98020000,0.00000000
0.00015785,1.00000000,0.12108920,0.98070000,0.00000000
0.00015589,1.00000000,0.12120373,0.98060000,0.00000000
0.00015342,1.00000000,0.12169497,0.98000000,0.00000000
0.00015195,1.00000000,0.12191866,0.98010000,0.00000000
0.00014978,1.00000000,0.12167125,0.98030000,0.00000000
0.00014694,1.00000000,0.12213414,0.98040000,0.00000000
0.00014506,1.00000000,0.12215618,0.98020000,0.00000000
