activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 302.95
error(train),acc(train),error(valid),acc(valid),params_penalty
0.00017668,1.00000000,0.11311181,0.98140000,0.00000000
0.00017302,1.00000000,0.11333842,0.98160000,0.00000000
0.00016640,1.00000000,0.11381431,0.98130000,0.00000000
0.00016210,1.00000000,0.11424026,0.98110000,0.00000000
0.00015736,1.00000000,0.11448495,0.98120000,0.00000000
0.00015255,1.00000000,0.11503247,0.98120000,0.00000000
0.00014823,1.00000000,0.11540240,0.98130000,0.00000000
0.00014467,1.00000000,0.11551539,0.98110000,0.00000000
0.00014090,1.00000000,0.11569544,0.98120000,0.00000000
0.00013603,1.00000000,0.11632512,0.98150000,0.00000000
0.00013282,1.00000000,0.11665999,0.98120000,0.00000000
0.00013049,1.00000000,0.11719963,0.98150000,0.00000000
0.00012749,1.00000000,0.11683819,0.98100000,0.00000000
0.00012399,1.00000000,0.11729730,0.98130000,0.00000000
0.00012044,1.00000000,0.11768674,0.98130000,0.00000000
0.00011798,1.00000000,0.11799310,0.98140000,0.00000000
0.00011525,1.00000000,0.11823940,0.98120000,0.00000000
0.00011280,1.00000000,0.11858317,0.98120000,0.00000000
0.00011031,1.00000000,0.11879971,0.98120000,0.00000000
0.00010774,1.00000000,0.11893993,0.98140000,0.00000000
0.00010559,1.00000000,0.11926279,0.98130000,0.00000000
0.00010361,1.00000000,0.11988141,0.98120000,0.00000000
0.00010125,1.00000000,0.11985069,0.98160000,0.00000000
0.00009966,1.00000000,0.12001811,0.98120000,0.00000000
0.00009744,1.00000000,0.12049750,0.98140000,0.00000000
0.00009539,1.00000000,0.12065687,0.98130000,0.00000000
0.00009357,1.00000000,0.12082808,0.98140000,0.00000000
0.00009199,1.00000000,0.12103727,0.98140000,0.00000000
0.00009024,1.00000000,0.12130154,0.98150000,0.00000000
0.00008864,1.00000000,0.12135256,0.98130000,0.00000000
0.00008704,1.00000000,0.12158562,0.98150000,0.00000000
0.00008538,1.00000000,0.12190646,0.98160000,0.00000000
0.00008403,1.00000000,0.12222580,0.98150000,0.00000000
0.00008262,1.00000000,0.12223216,0.98160000,0.00000000
0.00008116,1.00000000,0.12244783,0.98150000,0.00000000
0.00007998,1.00000000,0.12264153,0.98130000,0.00000000
0.00007838,1.00000000,0.12299178,0.98150000,0.00000000
0.00007716,1.00000000,0.12320227,0.98130000,0.00000000
0.00007592,1.00000000,0.12338362,0.98140000,0.00000000
0.00007476,1.00000000,0.12363245,0.98140000,0.00000000
0.00007367,1.00000000,0.12389141,0.98150000,0.00000000
0.00007241,1.00000000,0.12390531,0.98140000,0.00000000
0.00007133,1.00000000,0.12411586,0.98140000,0.00000000
0.00007038,1.00000000,0.12427543,0.98120000,0.00000000
0.00006922,1.00000000,0.12438368,0.98150000,0.00000000
0.00006824,1.00000000,0.12476104,0.98150000,0.00000000
0.00006723,1.00000000,0.12480023,0.98150000,0.00000000
0.00006631,1.00000000,0.12506018,0.98150000,0.00000000
0.00006544,1.00000000,0.12502128,0.98150000,0.00000000
0.00006451,1.00000000,0.12535698,0.98140000,0.00000000
0.00006358,1.00000000,0.12558997,0.98140000,0.00000000
0.00006274,1.00000000,0.12561196,0.98150000,0.00000000
0.00006182,1.00000000,0.12591524,0.98150000,0.00000000
0.00006102,1.00000000,0.12604754,0.98150000,0.00000000
0.00006036,1.00000000,0.12621344,0.98130000,0.00000000
