activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 588.04
error(train),acc(train),error(valid),acc(valid),params_penalty
0.00004367,1.00000000,0.11878371,0.98080000,0.00000000
0.00004236,1.00000000,0.11916441,0.98100000,0.00000000
0.00004100,1.00000000,0.11959657,0.98090000,0.00000000
0.00003976,1.00000000,0.11990517,0.98110000,0.00000000
0.00003860,1.00000000,0.12024163,0.98110000,0.00000000
0.00003753,1.00000000,0.12059091,0.98110000,0.00000000
0.00003649,1.00000000,0.12094597,0.98110000,0.00000000
0.00003550,1.00000000,0.12121312,0.98110000,0.00000000
0.00003456,1.00000000,0.12150488,0.98110000,0.00000000
0.00003368,1.00000000,0.12184417,0.98110000,0.00000000
0.00003284,1.00000000,0.12209296,0.98110000,0.00000000
0.00003204,1.00000000,0.12238057,0.98110000,0.00000000
0.00003128,1.00000000,0.12264611,0.98110000,0.00000000
0.00003054,1.00000000,0.12289368,0.98110000,0.00000000
0.00002985,1.00000000,0.12315370,0.98120000,0.00000000
0.00002918,1.00000000,0.12346074,0.98120000,0.00000000
0.00002853,1.00000000,0.12375160,0.98120000,0.00000000
0.00002792,1.00000000,0.12399232,0.98120000,0.00000000
0.00002733,1.00000000,0.12424659,0.98120000,0.00000000
0.00002676,1.00000000,0.12445461,0.98120000,0.00000000
0.00002622,1.00000000,0.12470700,0.98120000,0.00000000
0.00002569,1.00000000,0.12494671,0.98120000,0.00000000
0.00002519,1.00000000,0.12517957,0.98120000,0.00000000
0.00002470,1.00000000,0.12544232,0.98120000,0.00000000
0.00002423,1.00000000,0.12564796,0.98120000,0.00000000
0.00002378,1.00000000,0.12584622,0.98120000,0.00000000
0.00002334,1.00000000,0.12607850,0.98120000,0.00000000
0.00002292,1.00000000,0.12628778,0.98120000,0.00000000
0.00002251,1.00000000,0.12650456,0.98120000,0.00000000
0.00002212,1.00000000,0.12668122,0.98120000,0.00000000
0.00002174,1.00000000,0.12690161,0.98120000,0.00000000
0.00002137,1.00000000,0.12707332,0.98120000,0.00000000
0.00002101,1.00000000,0.12729622,0.98120000,0.00000000
0.00002067,1.00000000,0.12752295,0.98120000,0.00000000
0.00002033,1.00000000,0.12769531,0.98120000,0.00000000
0.00002000,1.00000000,0.12785726,0.98120000,0.00000000
0.00001969,1.00000000,0.12804089,0.98120000,0.00000000
0.00001938,1.00000000,0.12824297,0.98120000,0.00000000
0.00001908,1.00000000,0.12841597,0.98120000,0.00000000
0.00001879,1.00000000,0.12858309,0.98120000,0.00000000
0.00001851,1.00000000,0.12876335,0.98120000,0.00000000
0.00001824,1.00000000,0.12893675,0.98120000,0.00000000
0.00001797,1.00000000,0.12913482,0.98120000,0.00000000
0.00001772,1.00000000,0.12928903,0.98120000,0.00000000
0.00001746,1.00000000,0.12945051,0.98120000,0.00000000
0.00001722,1.00000000,0.12964414,0.98120000,0.00000000
0.00001698,1.00000000,0.12982002,0.98120000,0.00000000
0.00001675,1.00000000,0.12997721,0.98120000,0.00000000
0.00001652,1.00000000,0.13015291,0.98110000,0.00000000
0.00001630,1.00000000,0.13029463,0.98120000,0.00000000
0.00001608,1.00000000,0.13045702,0.98120000,0.00000000
0.00001587,1.00000000,0.13060815,0.98120000,0.00000000
0.00001567,1.00000000,0.13076199,0.98100000,0.00000000
0.00001547,1.00000000,0.13091388,0.98110000,0.00000000
0.00001528,1.00000000,0.13106251,0.98090000,0.00000000
0.00001508,1.00000000,0.13120735,0.98090000,0.00000000
0.00001490,1.00000000,0.13135189,0.98100000,0.00000000
0.00001472,1.00000000,0.13148577,0.98100000,0.00000000
0.00001454,1.00000000,0.13162749,0.98100000,0.00000000
